"","data","tipo_divida","Credor","tipo_credor","mutuario","tipo_mutuario","Status","valor","mes","ano","mes_ano","mutuario_cat","estados","credor_cat","qde_credor","data_mes","pos"
"701",2019-08-15,"Interna","Banco do Brasil S/A","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",323334897,"08",2019,"201908","Demais entes","Rio Grande do Norte","Banco do Brasil S/A",111,2019-08-01,30
"702",2019-08-08,"Interna","Banco do Brasil S/A","Bancos Federais","Goiás","Estados","Honra de Aval",16875416255,"08",2019,"201908","Demais entes","Goiás","Banco do Brasil S/A",111,2019-08-01,31
"703",2019-09-25,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",1339112547,"09",2019,"201909","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2019-09-01,1
"704",2019-09-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",9982072,"09",2019,"201909","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2019-09-01,2
"705",2019-09-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",268640739,"09",2019,"201909","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2019-09-01,3
"706",2019-09-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",471089563,"09",2019,"201909","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-09-01,4
"707",2019-09-16,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",715564884,"09",2019,"201909","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2019-09-01,5
"708",2019-09-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",2545103561,"09",2019,"201909","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-09-01,6
"709",2019-09-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",329047018,"09",2019,"201909","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-09-01,7
"710",2019-09-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",2818929238,"09",2019,"201909","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-09-01,8
"711",2019-09-13,"Externa","Corporacão Andina de Fomento","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",2364470081,"09",2019,"201909","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",41,2019-09-01,9
"712",2019-09-13,"Externa","Corporacão Andina de Fomento","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",4874051141,"09",2019,"201909","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",41,2019-09-01,10
"713",2019-09-16,"Interna","Credit Suisse","Credores Privados","Rio de Janeiro","Estados","Honra de Aval",7837693965,"09",2019,"201909","Estado do Rio de Janeiro","Rio de Janeiro","Credit Suisse",14,2019-09-01,11
"714",2019-09-16,"Interna","Banco do Brasil S/A","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",899127162,"09",2019,"201909","Estado do Rio de Janeiro","Rio de Janeiro","Banco do Brasil S/A",111,2019-09-01,12
"715",2019-09-27,"Interna","Banco do Nordeste","Bancos Federais","Minas Gerais","Estados","Honra de Aval",462011811,"09",2019,"201909","Minas Gerais","Minas Gerais","Demais credores",6,2019-09-01,13
"716",2019-09-15,"Externa","Banco Mundial","Organismos Multilaterais","Minas Gerais","Estados","Honra de Aval",7249013987,"09",2019,"201909","Minas Gerais","Minas Gerais","Banco Mundial",143,2019-09-01,14
"717",2019-09-16,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Minas Gerais","Estados","Honra de Aval",401908766,"09",2019,"201909","Minas Gerais","Minas Gerais","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-09-01,15
"718",2019-09-15,"Interna","Caixa Econômica Federal","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",29585238,"09",2019,"201909","Demais entes","Rio Grande do Norte","Caixa Econômica Federal",377,2019-09-01,16
"719",2019-09-15,"Interna","Caixa Econômica Federal","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",153823515,"09",2019,"201909","Demais entes","Rio Grande do Norte","Caixa Econômica Federal",377,2019-09-01,17
"720",2019-09-15,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",3122831372,"09",2019,"201909","Demais entes","Goiás","Caixa Econômica Federal",377,2019-09-01,18
"721",2019-09-15,"Interna","Caixa Econômica Federal","Bancos Federais","Amapá","Estados","Honra de Aval",93255636,"09",2019,"201909","Demais entes","Amapá","Caixa Econômica Federal",377,2019-09-01,19
"722",2019-09-15,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",2790692221,"09",2019,"201909","Demais entes","Goiás","Caixa Econômica Federal",377,2019-09-01,20
"723",2019-09-16,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Amapá","Estados","Honra de Aval",631645882,"09",2019,"201909","Demais entes","Amapá","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-09-01,21
"724",2019-09-16,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Goiás","Estados","Honra de Aval",256389576,"09",2019,"201909","Demais entes","Goiás","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-09-01,22
"725",2019-09-16,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Amapá","Estados","Honra de Aval",26890318,"09",2019,"201909","Demais entes","Amapá","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-09-01,23
"726",2019-09-15,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",358976471,"09",2019,"201909","Demais entes","Goiás","Caixa Econômica Federal",377,2019-09-01,24
"727",2019-09-16,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",246798478,"09",2019,"201909","Demais entes","Rio Grande do Norte","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-09-01,25
"728",2019-09-16,"Interna","Banco do Brasil S/A","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",327391553,"09",2019,"201909","Demais entes","Rio Grande do Norte","Banco do Brasil S/A",111,2019-09-01,26
"729",2019-10-31,"Externa","Agência Francesa de Desevolvimento","Agências Governamentais","Rio de Janeiro","Estados","Honra de Aval",7185681688,"10",2019,"201910","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",14,2019-10-01,1
"730",2019-10-25,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",1337620552,"10",2019,"201910","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2019-10-01,2
"731",2019-10-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",99988021,"10",2019,"201910","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2019-10-01,3
"732",2019-10-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",269204361,"10",2019,"201910","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2019-10-01,4
"733",2019-10-15,"Externa","BID","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",36873442,"10",2019,"201910","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",99,2019-10-01,5
"734",2019-10-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",2370494045,"10",2019,"201910","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2019-10-01,6
"735",2019-10-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",562798892,"10",2019,"201910","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2019-10-01,7
"736",2019-10-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",6784033002,"10",2019,"201910","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2019-10-01,8
"737",2019-10-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",1018977967,"10",2019,"201910","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2019-10-01,9
"738",2019-10-15,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",708282427,"10",2019,"201910","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2019-10-01,10
"739",2019-10-15,"Interna","Credit Suisse","Credores Privados","Rio de Janeiro","Estados","Honra de Aval",10448223208,"10",2019,"201910","Estado do Rio de Janeiro","Rio de Janeiro","Credit Suisse",14,2019-10-01,11
"740",2019-10-15,"Interna","Banco do Brasil S/A","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",84702807,"10",2019,"201910","Estado do Rio de Janeiro","Rio de Janeiro","Banco do Brasil S/A",111,2019-10-01,12
"741",2019-10-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",2364493184,"10",2019,"201910","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-10-01,13
"742",2019-10-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",309515503,"10",2019,"201910","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-10-01,14
"743",2019-10-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",2578339918,"10",2019,"201910","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-10-01,15
"744",2019-10-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",445268714,"10",2019,"201910","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-10-01,16
"745",2019-10-15,"Externa","Banco Mundial","Organismos Multilaterais","Minas Gerais","Estados","Honra de Aval",643276159,"10",2019,"201910","Minas Gerais","Minas Gerais","Banco Mundial",143,2019-10-01,17
"746",2019-10-15,"Externa","Banco Mundial","Organismos Multilaterais","Minas Gerais","Estados","Honra de Aval",12551965965,"10",2019,"201910","Minas Gerais","Minas Gerais","Banco Mundial",143,2019-10-01,18
"747",2019-10-15,"Externa","Banco Mundial","Organismos Multilaterais","Minas Gerais","Estados","Honra de Aval",634423419,"10",2019,"201910","Minas Gerais","Minas Gerais","Banco Mundial",143,2019-10-01,19
"748",2019-10-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Minas Gerais","Estados","Honra de Aval",389402833,"10",2019,"201910","Minas Gerais","Minas Gerais","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-10-01,20
"749",2019-10-20,"Externa","Fundo Financeiro para Desenvolvimento da Bacia do Prata","Organismos Multilaterais","Cachoeirinha","Municípios","Honra de Aval",12213391,"10",2019,"201910","Demais entes","Demais","Demais credores",6,2019-10-01,21
"750",2019-10-20,"Externa","Fundo Financeiro para Desenvolvimento da Bacia do Prata","Organismos Multilaterais","Cachoeirinha","Municípios","Honra de Aval",1712550,"10",2019,"201910","Demais entes","Demais","Demais credores",6,2019-10-01,22
"751",2019-10-15,"Externa","BID","Organismos Multilaterais","Belford Roxo","Municípios","Honra de Aval",159288537,"10",2019,"201910","Demais entes","Demais","Demais credores",99,2019-10-01,23
"752",2019-10-15,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",2958527324,"10",2019,"201910","Demais entes","Goiás","Caixa Econômica Federal",377,2019-10-01,24
"753",2019-10-15,"Interna","Caixa Econômica Federal","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",292338057,"10",2019,"201910","Demais entes","Rio Grande do Norte","Caixa Econômica Federal",377,2019-10-01,25
"754",2019-10-15,"Interna","Caixa Econômica Federal","Bancos Federais","Amapá","Estados","Honra de Aval",882459873,"10",2019,"201910","Demais entes","Amapá","Caixa Econômica Federal",377,2019-10-01,26
"755",2019-10-15,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",2793060284,"10",2019,"201910","Demais entes","Goiás","Caixa Econômica Federal",377,2019-10-01,27
"756",2019-10-15,"Interna","Caixa Econômica Federal","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",152243071,"10",2019,"201910","Demais entes","Rio Grande do Norte","Caixa Econômica Federal",377,2019-10-01,28
"757",2019-10-15,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",3408704,"10",2019,"201910","Demais entes","Goiás","Caixa Econômica Federal",377,2019-10-01,29
"758",2019-10-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Amapá","Estados","Honra de Aval",59309176,"10",2019,"201910","Demais entes","Amapá","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-10-01,30
"759",2019-10-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Amapá","Estados","Honra de Aval",252489987,"10",2019,"201910","Demais entes","Amapá","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-10-01,31
"760",2019-10-15,"Interna","Banco do Brasil S/A","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",308304613,"10",2019,"201910","Demais entes","Rio Grande do Norte","Banco do Brasil S/A",111,2019-10-01,32
"761",2019-10-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Goiás","Estados","Honra de Aval",238389368,"10",2019,"201910","Demais entes","Goiás","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-10-01,33
"762",2019-10-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Goiás","Estados","Honra de Aval",2531927505,"10",2019,"201910","Demais entes","Goiás","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-10-01,34
"763",2019-11-15,"Externa","BID","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",305521263,"11",2019,"201911","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",99,2019-11-01,1
"764",2019-11-25,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",1352263732,"11",2019,"201911","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2019-11-01,2
"765",2019-11-22,"Externa","Corporacão Andina de Fomento","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",2718275806,"11",2019,"201911","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",41,2019-11-01,3
"766",2019-11-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",215387604,"11",2019,"201911","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2019-11-01,4
"767",2019-11-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",7266367038,"11",2019,"201911","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2019-11-01,5
"768",2019-11-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",6444549955,"11",2019,"201911","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2019-11-01,6
"769",2019-11-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",137012723,"11",2019,"201911","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2019-11-01,7
"770",2019-11-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",99712537,"11",2019,"201911","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2019-11-01,8
"771",2019-11-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",26857648,"11",2019,"201911","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2019-11-01,9
"772",2019-11-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",469160958,"11",2019,"201911","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-11-01,10
"773",2019-11-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",2554341828,"11",2019,"201911","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-11-01,11
